,node_814r.1_harmonico_60,node_814r.1_harmonico_180,node_814r.1_harmonico_300,node_814r.1_harmonico_420,node_814r.1_harmonico_540,node_814r.1_harmonico_660,node_814r.1_harmonico_780,node_814r.1_harmonico_900,node_814r.1_harmonico_1020,node_814r.1_harmonico_1140,node_814r.1_harmonico_1260,node_814r.1_harmonico_1380,node_814r.1_harmonico_1500,node_814r.1_harmonico_1620,node_814r.1_harmonico_1740,node_814r.1_harmonico_1860,node_814r.1_harmonico_1980,node_814r.1_harmonico_2100,node_814r.1_harmonico_2220,node_814r.1_harmonico_2340,node_814r.1_harmonico_2460,node_814r.1_harmonico_2580,node_814r.1_harmonico_2700,node_814r.1_harmonico_2820,node_814r.1_harmonico_2940
102,-8421.282360030806,28.2476471780589,-123.44538119166486,-100.39116993240519,-55.543171200418726,-37.0076312327376,-26.52729305985616,-19.233601591145188,-13.293957247173323,-7.7166199221153455,-1.686685375917382,5.721460795668213,15.319659164861072,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
103,-12321.62307462576,-74.85981949551831,-145.83797188288176,11.40222486920633,18.51681011726031,15.624972617457466,12.71900346793681,10.296769128728434,8.207379335392382,6.234866348307257,4.041669709219597,0.8414220882433617,-5.444937443086079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104,-6583.752806937852,-71.77703429921287,-34.14034902889455,52.768904074878094,39.94001245734821,29.53445914545511,22.30538333748879,16.925221182849317,12.680869162936032,9.251237838106123,6.5837335054651716,4.839484545904253,3.999931482674854,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
105,13409.931673758332,20.70986755142898,170.74706428688208,75.68866807925632,39.53317836097057,25.96673831795389,18.903326503355494,14.446102403489917,11.250409124214857,8.688973950728055,6.295721549056192,3.3527464712498634,-1.8116841703790934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106,14976.80760523499,65.64211776486675,150.44826532404423,44.935995778727865,13.59965477605705,5.482377150434088,2.275436763663978,0.5964978155320866,-0.5026679710010304,-1.3814961661636351,-2.207080445800085,-3.03241718389002,-3.704046849242091,-0.0,-0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
107,-878.9773203615625,39.42135854086797,-33.89307520224188,-92.01912818594188,-64.04465699807476,-48.58276158910497,-39.68498917744468,-34.03130712948627,-30.194651154516176,-27.476805823987135,-25.47624228715572,-23.90490599330342,-22.55415190084063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108,-8422.790731179291,27.929009351960826,-128.89022138016873,-105.99434537082585,-60.98534055045194,-43.13434652694395,-33.725590687291366,-27.833577455372293,-23.69446398084297,-20.483944726322264,-17.692178120964567,-14.882076990979536,-11.67749936542135,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0
109,-12273.372548013134,-75.74530925641508,-148.0399626725432,13.8983925169877,21.64157972489906,19.196065405731602,16.817525319840072,15.037436776662586,13.745250800166996,12.812811739731819,12.115779457935625,11.433813898088067,10.174689082785001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110,-6537.373907519253,-72.02745328361675,-32.27808158391594,57.9632516579768,45.76358301262743,36.123850597422475,29.81646898142309,25.477593643309053,22.36412261772929,20.1086995750379,18.56771658166228,17.761613180273187,17.732767626970787,-0.0,0.0,0.0,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
111,13392.447963785082,21.41667993593868,176.0524203699936,78.74093565452358,42.051928666427685,28.600425881103384,21.85723960203695,17.830016830757213,15.160537999844985,13.257441398956212,11.781116601739098,10.387356799908343,8.409450124410718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112,14970.678881401473,65.61463352012137,150.3641517625672,44.876062612141745,13.55469895708373,5.441879804972645,2.236210890937034,0.5571953768660514,-0.5428054394108388,-1.4229894518943171,-2.2502899386113056,-3.077446308347418,-3.750558381911643,0.0,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
113,-876.8531077886123,39.39440698427897,-33.90915067566258,-91.99317119155445,-64.02175403119426,-48.56404267219186,-39.66940221601436,-34.01811805006735,-30.183370402258543,-27.467065738221052,-25.46773247465383,-23.897435792684178,-22.548182724384016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114,-8419.374515956151,27.896365644149125,-128.92142154423618,-105.9598651236822,-60.95921010195322,-43.11504317107182,-33.71118425869828,-27.822941212123173,-23.686820572885885,-20.47859412544445,-17.68830842536445,-14.878694722244344,-11.674098517785044,0.0,0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0,-0.0
